Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Region,State,City,Sales_Channel,Shipping_Mode,Delivery_Days,Payment_Method,Order_Status,Profit ,,,
O00182,3/3/2025,C0475,P015,2,46559,15,79150.3,84619.46,West,Karnataka,Bengaluru,Marketplace,Express,6,Card,Cancelled,-5469.16,,,
O00183,3/28/2025,C0249,P001,3,673,20,1615.2,1707.79,South,Telangana,Hyderabad,Mobile App,Express,5,UPI,Cancelled,-92.59,,,
O00184,8/11/2025,C0288,P002,4,9629,30,26961.2,24547.06,West,Karnataka,Bengaluru,Marketplace,Express,2,Card,Delivered,2414.14,,,
O00185,8/12/2025,C0401,P007,5,41103,15,174687.75,189943.11,West,Telangana,Hyderabad,Website,Standard,7,UPI,Cancelled,-15255.36,,,
O00186,10/26/2025,C0223,P006,4,26610,25,79830,79156.82,South,Telangana,Hyderabad,Mobile App,Express,4,Card,Cancelled,673.18,,,
O00187,2/16/2025,C0154,P005,2,13724,25,20586,21326.83,West,Telangana,Hyderabad,Website,Express,4,Card,Delivered,-740.83,,,
O00188,11/5/2025,C0437,P006,5,27073,5,128596.75,87151.31,North,Karnataka,Bengaluru,Website,Express,6,UPI,Cancelled,41445.44,,,
O00189,2/24/2025,C0116,P006,3,9559,0,28677,19623.39,East,Telangana,Hyderabad,Website,Express,3,Card,Delivered,9053.61,,,
O00190,11/6/2025,C0384,P040,3,22232,35,46687.2,59431.38,South,Telangana,Hyderabad,Website,Express,1,COD,Delivered,-12744.18,,,
O00191,12/2/2025,C0400,P002,3,43310,10,116937,91815.76,East,Telangana,Hyderabad,Marketplace,Standard,2,UPI,Cancelled,25121.24,,,
O00192,3/24/2025,Unknown,P016,3,49437,0,148311,95106.87,North,Maharashtra,Pune,Marketplace,Express,4,Card,Delivered,53204.13,,,
O00193,9/30/2025,C0241,P022,3,26893,-5,80679,69039.25,East,Telangana,Hyderabad,Mobile App,Same Day,5,Net Banking,Cancelled,11639.75,,,
O00194,2/12/2025,C0183,P002,4,37821,15,128591.4,127572.79,North,Telangana,Hyderabad,Mobile App,Express,7,COD,Cancelled,1018.61,,,
O00195,7/1/2025,C0171,P048,2,2349,35,3288.6,3465.24,East,Telangana,Hyderabad,Website,Express,6,Card,Delivered,-176.64,,,
O00196,8/24/2025,C0064,P008,5,21408,-5,107040,100155.38,East,Karnataka,Bengaluru,Website,Same Day,2,Net Banking,Delivered,6884.62,,,
O00197,28/04/2025,C0091,P045,2,22275,5,42322.5,28241.91,North,Telangana,Hyderabad,Marketplace,Standard,5,Net Banking,Delivered,14080.59,,,
O00198,3/3/2025,C0117,P007,5,39307,10,176881.5,147021.88,West,Telangana,Hyderabad,Marketplace,Express,6,Card,Cancelled,29859.62,,,
O00199,1/22/2025,C0004,P014,2,15523,35,21732.2,20094.32,South,Telangana,Hyderabad,Website,Express,7,Card,Cancelled,1637.88,,,
O00200,11/5/2025,C0079,P021,3,3384,25,7614,7055.06,East,Telangana,Hyderabad,Marketplace,Same Day,5,Card,Delivered,558.94,,,
O00201,21/01/2025,C0174,P014,4,35276,35,98772.8,131070.94,North,Telangana,Hyderabad,Website,Same Day,2,Card,Delivered,-32298.14,,,
O00202,11/10/2025,C0050,P013,2,8374,20,13398.4,10559.4,North,Telangana,Hyderabad,Marketplace,Express,6,UPI,Delivered,2839,,,
O00203,5/20/2025,C0079,P015,4,30944,10,111398.4,96658.06,North,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,14740.34,,,
O00204,20/06/2025,Unknown,P007,3,15056,15,38392.8,42893.17,West,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,-4500.37,,,
O00205,1/8/2025,C0131,P025,1,37078,30,25954.6,27501.84,West,Karnataka,Bengaluru,Marketplace,Express,4,Net Banking,Delivered,-1547.24,,,
O00206,19/07/2025,C0388,P040,1,20167,10,18150.3,12106.53,North,Maharashtra,Pune,Marketplace,Standard,1,Card,Delivered,6043.77,,,
O00207,12/12/2025,C0124,P047,1,46017,-5,46017,28650.1,South,Karnataka,Bengaluru,Marketplace,Standard,5,Card,Delivered,17366.9,,,
O00208,8/19/2025,C0335,P024,3,17811,15,45418.05,39890.54,North,Telangana,Hyderabad,Mobile App,Express,1,Net Banking,Cancelled,5527.51,,,
O00209,12/12/2025,C0023,P037,3,30000,5,85500,83978.57,West,Karnataka,Bengaluru,Marketplace,Same Day,4,Card,Delivered,1521.43,,,
O00210,5/8/2025,C0499,P018,2,41448,10,74606.4,68472.49,South,Telangana,Hyderabad,Mobile App,Express,1,COD,Cancelled,6133.91,,,
O00211,9/5/2025,C0352,P044,1,42946,0,42946,28245,West,Telangana,Hyderabad,Marketplace,Same Day,2,Card,Delivered,14701,,,
O00212,24/11/2025,C0292,P008,1,21743,15,18481.55,16794.82,North,Telangana,Hyderabad,Website,Standard,4,Card,Cancelled,1686.73,,,
O00213,5/5/2025,C0055,P006,3,15168,5,43228.8,40389.2,South,Karnataka,Bengaluru,Marketplace,Express,3,Card,Delivered,2839.6,,,
O00214,20/07/2025,C0436,P038,2,41505,0,83010,71273.2,West,Telangana,Hyderabad,Website,Express,3,UPI,Delivered,11736.8,,,
O00215,6/15/2025,C0171,P038,1,36461,15,30991.85,29407.9,North,Telangana,Hyderabad,Mobile App,Same Day,3,UPI,Delivered,1583.95,,,
O00216,1/2/2025,C0019,P046,5,32037,15,136157.25,104170.37,West,Telangana,Hyderabad,Mobile App,Standard,2,Card,Delivered,31986.88,,,
O00217,7/23/2025,C0113,P031,4,35610,10,128196,120148.98,North,Telangana,Hyderabad,Marketplace,Express,3,Card,Delivered,8047.02,,,
O00218,4/8/2025,C0282,P014,4,36035,20,115312,87089.94,North,Telangana,Hyderabad,Marketplace,Express,3,Card,Delivered,28222.06,,,
O00219,5/19/2025,C0349,P035,5,13910,5,66072.5,58105.22,North,Maharashtra,Mumbai,Marketplace,Standard,5,Net Banking,Cancelled,7967.28,,,
O00220,5/15/2025,C0386,P025,3,14523,0,43569,32474.81,East,Telangana,Hyderabad,Marketplace,Express,4,Card,Delivered,11094.19,,,
O00221,19/11/2025,C0132,P024,1,30218,0,30218,28492.49,East,Telangana,Hyderabad,Mobile App,Express,2,UPI,Cancelled,1725.51,,,
O00222,9/27/2025,C0323,P009,2,22673,-5,45346,33902.52,West,Telangana,Hyderabad,Mobile App,Express,1,Card,Delivered,11443.48,,,
O00223,3/24/2025,C0025,P006,3,7831,15,19969.05,18883.02,North,Telangana,Hyderabad,Website,Standard,7,UPI,Delivered,1086.03,,,
O00224,3/8/2025,C0486,P027,4,24811,30,69470.8,82608.99,West,Maharashtra,Pune,Website,Express,3,UPI,Cancelled,-13138.19,,,
O00225,30/01/2025,C0086,P013,4,7859,30,22005.2,29293.97,South,Maharashtra,Pune,Website,Standard,1,UPI,Delivered,-7288.77,,,
O00226,3/9/2025,C0334,P025,4,19330,0,77320,55235.95,West,Karnataka,Bengaluru,Mobile App,Express,2,Net Banking,Delivered,22084.05,,,
O00227,1/5/2025,C0086,P040,5,24380,-5,121900,95225.06,North,Telangana,Hyderabad,Website,Express,3,Net Banking,Delivered,26674.94,,,
O00228,6/7/2025,C0425,P046,2,44598,5,84736.2,62922.56,East,Telangana,Hyderabad,Mobile App,Standard,2,Net Banking,Cancelled,21813.64,,,
O00229,4/7/2025,C0422,P028,3,10242,25,23044.5,22320.74,East,Telangana,Hyderabad,Website,Express,5,UPI,Delivered,723.76,,,
O00230,4/3/2025,C0315,P047,5,40622,35,142177,187894.6,West,Telangana,Hyderabad,Website,Express,1,Card,Cancelled,-45717.6,,,
O00231,5/5/2025,C0209,P045,1,8231,5,7819.45,7625.34,West,Telangana,Hyderabad,Website,Same Day,7,COD,Delivered,194.11,,,
O00232,11/24/2025,C0182,P046,2,40097,0,80194,57960.9,West,Karnataka,Bengaluru,Mobile App,Express,1,Card,Delivered,22233.1,,,
O00233,7/18/2025,C0048,P044,3,45281,0,135843,127083.17,South,Telangana,Hyderabad,Marketplace,Express,6,Net Banking,Cancelled,8759.83,,,
O00234,2/1/2025,C0401,P039,1,44217,30,30951.9,32254.75,South,Telangana,Hyderabad,Mobile App,Same Day,1,Card,Cancelled,-1302.85,,,
O00235,12/27/2025,C0322,P038,5,10003,10,45013.5,46177.38,South,Maharashtra,Mumbai,Website,Same Day,7,UPI,Delivered,-1163.88,,,
O00236,5/26/2025,C0101,P021,2,34713,20,55540.8,47976.55,East,Telangana,Hyderabad,Website,Express,3,UPI,Cancelled,7564.25,,,
O00237,11/6/2025,C0201,P027,2,39025,0,78050,48769.69,North,Maharashtra,Mumbai,Marketplace,Standard,1,Card,Delivered,29280.31,,,
O00238,9/5/2025,C0344,P017,3,28993,-5,86979,66786.73,North,Telangana,Hyderabad,Website,Express,1,Net Banking,Delivered,20192.27,,,
O00239,2/1/2025,C0087,P037,5,14341,10,64534.5,44461.5,East,Maharashtra,Mumbai,Marketplace,Express,7,Net Banking,Delivered,20073,,,
O00240,4/7/2025,C0177,P029,2,29256,0,58512,36812.93,West,Maharashtra,Mumbai,Mobile App,Express,7,Card,Delivered,21699.07,,,
O00241,21/11/2025,C0431,P010,2,47343,20,75748.8,88291.71,West,Karnataka,Bengaluru,Marketplace,Express,4,Card,Cancelled,-12542.91,,,
O00242,2/2/2025,C0308,P032,4,33115,10,119214,102320.4,West,Telangana,Hyderabad,Marketplace,Express,1,UPI,Delivered,16893.6,,,
O00243,22/07/2025,C0065,P012,3,45011,10,121529.7,109646.56,East,Telangana,Hyderabad,Mobile App,Same Day,6,Net Banking,Cancelled,11883.14,,,
O00244,2/1/2025,C0408,P029,1,16222,10,14599.8,10100.3,West,Telangana,Hyderabad,Website,Standard,5,Net Banking,Delivered,4499.5,,,
O00245,30/04/2025,C0469,P032,1,17303,-5,17303,13751.2,East,Telangana,Hyderabad,Website,Express,7,Card,Delivered,3551.8,,,
O00246,15/05/2025,C0341,P012,3,1766,-5,5298,4888.45,South,Telangana,Hyderabad,Website,Express,5,Net Banking,Delivered,409.55,,,
O00247,4/12/2025,C0388,P039,5,816,30,2856,2790.53,South,Karnataka,Bengaluru,Mobile App,Express,7,UPI,Delivered,65.47,,,
O00248,16/01/2025,C0417,P001,1,45167,20,36133.6,34345.5,South,Maharashtra,Pune,Marketplace,Express,5,Card,Delivered,1788.1,,,
O00249,11/7/2025,C0205,P033,4,29372,-5,117488,100232.25,South,Karnataka,Bengaluru,Website,Express,2,COD,Cancelled,17255.75,,,
O00250,4/12/2025,C0311,P001,4,43765,5,166307,162953.49,South,Karnataka,Bengaluru,Mobile App,Express,5,Card,Delivered,3353.51,,,
O00251,8/20/2025,C0206,P036,2,30280,0,60560,57277.19,North,Maharashtra,Pune,Marketplace,Express,1,Card,Delivered,3282.81,,,
O00252,5/29/2025,C0364,P016,5,10662,35,37317,33804.68,South,Telangana,Hyderabad,Marketplace,Express,3,Net Banking,Delivered,3512.32,,,
O00253,12/25/2025,C0223,P044,2,22688,5,43107.2,42729.63,South,Telangana,Hyderabad,Website,Express,3,Net Banking,Delivered,377.57,,,
O00254,4/25/2025,C0304,P033,3,49085,0,147255,125187.68,South,Karnataka,Bengaluru,Website,Express,2,UPI,Delivered,22067.32,,,
O00255,11/26/2025,C0222,P007,2,19942,5,37889.8,37557.16,West,Maharashtra,Mumbai,Mobile App,Standard,2,Card,Delivered,332.64,,,
O00391,11/4/2025,C0267,P001,2,5946,25,8919,11028.03,West,Telangana,Hyderabad,Website,Express,1,COD,Cancelled,-2109.03,,,
O00257,8/7/2025,C0393,P010,2,25212,35,35296.8,39923.53,South,Telangana,Hyderabad,Mobile App,Express,7,UPI,Cancelled,-4626.73,,,
O00258,4/24/2025,C0002,P029,5,4089,30,14311.5,19270.8,East,Karnataka,Bengaluru,Website,Express,1,Net Banking,Delivered,-4959.3,,,
O00259,17/06/2025,C0457,P002,3,46166,0,138498,88595.8,North,Telangana,Hyderabad,Website,Same Day,7,Net Banking,Delivered,49902.2,,,
O00260,9/21/2025,C0156,P008,3,46730,-5,140190,92962.11,East,Karnataka,Bengaluru,Website,Standard,5,Card,Delivered,47227.89,,,
O00261,8/18/2025,C0376,P047,2,36236,10,65224.8,50231.12,South,Telangana,Hyderabad,Marketplace,Express,7,Card,Cancelled,14993.68,,,
O00262,3/17/2025,C0265,P032,5,46290,15,196732.5,174159.29,West,Telangana,Hyderabad,Marketplace,Express,7,COD,Delivered,22573.21,,,
O00263,12/25/2025,C0325,P012,4,6395,10,23022,18941.99,South,Telangana,Hyderabad,Mobile App,Standard,2,Net Banking,Cancelled,4080.01,,,
O00264,2/21/2025,C0077,P020,4,20980,15,71332,64243.85,West,Telangana,Hyderabad,Website,Express,4,Card,Delivered,7088.15,,,
O00265,10/26/2025,C0244,P036,3,38210,5,108898.5,88270.14,South,Telangana,Hyderabad,Marketplace,Express,5,Card,Cancelled,20628.36,,,
O00266,2/23/2025,C0213,P031,2,8510,15,14467,13578.58,West,Maharashtra,Pune,Marketplace,Express,4,COD,Delivered,888.42,,,
O00267,11/7/2025,C0225,P029,3,18107,35,38024.7,39429.23,West,Maharashtra,Pune,Website,Standard,2,Card,Delivered,-1404.53,,,
O00268,1/25/2025,C0323,P047,5,46981,30,164433.5,157882.82,North,Telangana,Hyderabad,Mobile App,Express,6,UPI,Delivered,6550.68,,,
O00269,2/20/2025,C0200,P001,3,33411,5,95221.35,89510.92,East,Maharashtra,Mumbai,Marketplace,Standard,2,Card,Delivered,5710.43,,,
O00270,1/4/2025,C0039,P009,3,12564,-5,37692,28472.57,North,Telangana,Hyderabad,Website,Standard,7,Net Banking,Delivered,9219.43,,,
O00271,6/20/2025,C0355,P028,3,35218,10,95088.6,94337.69,East,Telangana,Hyderabad,Marketplace,Standard,5,Card,Delivered,750.91,,,
O00272,3/9/2025,C0078,P014,2,4460,0,8920,8446.45,West,Telangana,Hyderabad,Mobile App,Standard,7,Card,Delivered,473.55,,,
O00273,19/07/2025,C0073,P006,5,22945,0,114725,94906.39,East,Telangana,Hyderabad,Mobile App,Same Day,7,Card,Delivered,19818.61,,,
O00274,30/01/2025,C0435,P025,3,42604,25,95859,96779.26,West,Karnataka,Bengaluru,Marketplace,Express,6,UPI,Delivered,-920.26,,,
O00275,8/11/2025,C0343,P012,2,24575,35,34405,34910.64,North,Telangana,Hyderabad,Website,Standard,5,Card,Delivered,-505.64,,,
O00276,2/24/2025,C0048,P040,1,15520,25,11640,12719.48,East,Telangana,Hyderabad,Website,Same Day,3,Card,Delivered,-1079.48,,,
O00277,1/5/2025,C0059,P045,4,15145,-5,60580,40076.21,West,Maharashtra,Pune,Mobile App,Standard,1,Card,Cancelled,20503.79,,,
O00278,2/22/2025,C0241,P043,4,49172,20,157350.4,179220.5,East,Maharashtra,Mumbai,Website,Express,6,Net Banking,Cancelled,-21870.1,,,
O00279,5/18/2025,C0140,P049,3,1858,10,5016.6,4127.64,West,Telangana,Hyderabad,Website,Express,7,Card,Delivered,888.96,,,
O00280,3/6/2025,C0173,P023,3,13603,0,40809,32658.5,West,Telangana,Hyderabad,Marketplace,Express,6,Card,Cancelled,8150.5,,,
O00281,2/3/2025,C0334,P003,5,7803,35,27310.5,28879.16,North,Telangana,Hyderabad,Website,Standard,2,Card,Delivered,-1568.66,,,
O00282,2/15/2025,C0409,P038,3,46672,25,105012,91269.07,West,Telangana,Hyderabad,Website,Standard,Not Delivered,Card,Cancelled,13742.93,,,
O00283,11/7/2025,C0378,P031,2,25690,-5,51380,48759.31,North,Karnataka,Bengaluru,Mobile App,Express,1,UPI,Delivered,2620.69,,,
O00284,6/23/2025,C0458,P009,2,9078,0,18156,11074.02,West,Telangana,Hyderabad,Marketplace,Same Day,3,COD,Delivered,7081.98,,,
O00285,10/9/2025,C0076,P033,3,12695,20,30468,32397.79,West,Maharashtra,Pune,Marketplace,Express,5,Net Banking,Cancelled,-1929.79,,,
O00286,8/25/2025,C0218,P032,5,34305,15,145796.25,113182.91,North,Telangana,Hyderabad,Website,Same Day,2,Card,Cancelled,32613.34,,,
O00287,3/22/2025,C0455,P008,4,11032,30,30889.6,30349.42,East,Maharashtra,Pune,Marketplace,Express,7,Card,Delivered,540.18,,,
O00288,6/16/2025,C0273,P007,3,18042,15,46007.1,42899.8,South,Telangana,Hyderabad,Website,Express,3,Net Banking,Delivered,3107.3,,,
O00289,9/9/2025,C0047,P017,1,35693,0,35693,22075.71,West,Maharashtra,Mumbai,Mobile App,Express,1,COD,Delivered,13617.29,,,
O00290,12/17/2025,C0447,P004,2,15698,20,25116.8,28046.88,West,Telangana,Hyderabad,Mobile App,Express,6,UPI,Delivered,-2930.08,,,
O00291,23/04/2025,C0151,P011,1,38757,10,34881.3,28698.05,North,Karnataka,Bengaluru,Marketplace,Express,2,UPI,Delivered,6183.25,,,
O00292,2/9/2025,C0115,P010,3,13045,0,39135,24101.39,West,Telangana,Hyderabad,Website,Express,2,COD,Cancelled,15033.61,,,
O00293,6/26/2025,C0123,P004,3,14740,35,30954,30171.61,West,Telangana,Hyderabad,Website,Standard,2,COD,Cancelled,782.39,,,
O00294,6/10/2025,C0416,P046,4,14478,25,43434,52696.51,West,Telangana,Hyderabad,Marketplace,Express,4,UPI,Delivered,-9262.51,,,
O00295,6/24/2025,C0097,P012,3,29137,0,87411,52715.04,West,Telangana,Hyderabad,Marketplace,Standard,6,Card,Delivered,34695.96,,,
O00296,3/21/2025,C0020,P027,4,25785,5,97983,70824.17,West,Telangana,Hyderabad,Marketplace,Express,1,COD,Delivered,27158.83,,,
O00297,11/29/2025,C0193,P015,1,42661,5,40527.95,32865.33,North,Telangana,Hyderabad,Website,Express,1,Card,Delivered,7662.62,,,
O00298,1/4/2025,C0258,P006,1,21312,25,15984,14856.68,North,Maharashtra,Mumbai,Website,Express,3,Card,Cancelled,1127.32,,,
O00299,10/27/2025,C0362,P004,1,18940,5,17993,14827.59,South,Telangana,Hyderabad,Marketplace,Same Day,5,COD,Delivered,3165.41,,,
O00300,17/02/2025,C0402,P032,2,26775,0,53550,41220.74,East,Telangana,Hyderabad,Mobile App,Express,5,Card,Cancelled,12329.26,,,
O00301,17/03/2025,C0284,P023,1,6529,15,5549.65,3922.45,West,Maharashtra,Pune,Mobile App,Same Day,5,Card,Cancelled,1627.2,,,
O00302,20/07/2025,C0016,P021,5,17871,0,89355,77331.2,North,Maharashtra,Mumbai,Mobile App,Standard,2,COD,Cancelled,12023.8,,,
O00303,3/24/2025,C0063,P045,1,4480,5,4256,3532.18,North,Telangana,Hyderabad,Mobile App,Express,5,COD,Delivered,723.82,,,
O00304,5/27/2025,C0113,P015,5,31730,0,158650,110473.18,North,Karnataka,Bengaluru,Mobile App,Express,7,Card,Delivered,48176.82,,,
O00305,11/8/2025,C0071,P003,3,26532,20,63676.8,50102.47,West,Telangana,Hyderabad,Marketplace,Express,6,Card,Delivered,13574.33,,,
O00306,7/28/2025,C0152,P009,3,40594,15,103514.7,93696.49,East,Maharashtra,Pune,Website,Express,4,UPI,Delivered,9818.21,,,
O00307,5/9/2025,C0386,P018,1,23076,25,17307,17833.46,West,Maharashtra,Pune,Marketplace,Standard,7,UPI,Cancelled,-526.46,,,
O00308,21/10/2025,C0016,P048,3,18749,5,53434.65,38866.28,South,Maharashtra,Pune,Marketplace,Express,2,UPI,Cancelled,14568.37,,,
O00309,10/6/2025,C0124,P045,4,45809,0,183236,160997.97,East,Telangana,Hyderabad,Mobile App,Express,4,COD,Delivered,22238.03,,,
O00310,4/23/2025,C0365,P016,2,27751,0,55502,51951.87,North,Telangana,Hyderabad,Mobile App,Express,2,Net Banking,Delivered,3550.13,,,
O00311,9/26/2025,C0081,P031,5,8879,5,42175.25,34318.25,East,Telangana,Hyderabad,Mobile App,Express,5,Card,Delivered,7857,,,
O00623,2/24/2025,C0210,P042,2,1259,5,2392.1,1739.36,West,Telangana,Hyderabad,Mobile App,Express,1,UPI,Delivered,652.74,,,
O00313,12/10/2025,C0193,P004,5,43739,25,164021.25,204754.79,East,Karnataka,Bengaluru,Website,Standard,2,Card,Delivered,-40733.54,,,
O00314,7/19/2025,C0075,P016,2,30960,25,46440,41919.86,West,Telangana,Hyderabad,Mobile App,Standard,3,Card,Delivered,4520.14,,,
O00315,19/08/2025,C0336,P010,3,37484,25,84339,72803.12,East,Telangana,Hyderabad,Marketplace,Express,3,Net Banking,Delivered,11535.88,,,
O00316,11/27/2025,C0272,P036,1,49154,15,41780.9,30756.79,East,Telangana,Hyderabad,Marketplace,Express,4,UPI,Delivered,11024.11,,,
O00317,2/12/2025,C0144,P029,1,6179,15,5252.15,5403.52,South,Telangana,Hyderabad,Mobile App,Same Day,7,UPI,Delivered,-151.37,,,
O00318,11/5/2025,C0097,P047,5,27837,5,132225.75,124478.2,South,Telangana,Hyderabad,Mobile App,Express,6,Card,Delivered,7747.55,,,
O00319,6/7/2025,C0348,P028,3,39541,0,118623,100984.21,North,Telangana,Hyderabad,Mobile App,Standard,4,Card,Delivered,17638.79,,,
O00320,8/25/2025,C0205,P039,5,15253,15,64825.25,64000.09,West,Maharashtra,Pune,Website,Standard,3,COD,Delivered,825.16,,,
O00321,7/27/2025,C0190,P049,4,18659,0,74636,67330.1,West,Telangana,Hyderabad,Mobile App,Express,4,COD,Cancelled,7305.9,,,
O00322,9/15/2025,C0418,P023,1,24251,15,20613.35,19411.28,East,Maharashtra,Mumbai,Website,Express,2,Card,Cancelled,1202.07,,,
O00323,10/2/2025,C0479,P046,5,16563,-5,82815,77256.53,West,Telangana,Hyderabad,Marketplace,Express,2,COD,Delivered,5558.47,,,
O00324,11/11/2025,C0497,P007,2,11983,20,19172.8,19426.47,North,Maharashtra,Mumbai,Website,Same Day,4,Card,Cancelled,-253.67,,,
O00325,7/7/2025,C0203,P044,2,38894,10,70009.2,61412.41,North,Karnataka,Bengaluru,Website,Express,5,Card,Delivered,8596.79,,,
O00326,2/9/2025,C0071,P045,2,34352,20,54963.2,42744.69,South,Karnataka,Bengaluru,Mobile App,Express,6,Net Banking,Cancelled,12218.51,,,
O00327,3/31/2025,C0394,P007,1,42752,5,40614.4,28253.14,South,Telangana,Hyderabad,Mobile App,Express,5,UPI,Delivered,12361.26,,,
O00328,7/21/2025,C0083,P013,2,21360,25,32040,39041.12,North,Telangana,Hyderabad,Marketplace,Same Day,7,Card,Delivered,-7001.12,,,
O00329,3/13/2025,C0259,P011,5,11289,15,47978.25,44467.23,North,Maharashtra,Mumbai,Marketplace,Standard,1,Card,Delivered,3511.02,,,
O00330,7/30/2025,C0174,P019,2,21027,0,42054,32686.55,North,Telangana,Hyderabad,Mobile App,Express,6,Card,Delivered,9367.45,,,
O00331,5/1/2025,C0067,P009,5,4586,0,22930,18018.87,South,Telangana,Hyderabad,Mobile App,Same Day,6,UPI,Delivered,4911.13,,,
O00332,12/9/2025,C0261,P030,1,3480,25,2610,2457.09,West,Telangana,Hyderabad,Website,Standard,7,Card,Cancelled,152.91,,,
O00333,6/5/2025,C0369,P023,4,5814,0,23256,15032.64,West,Telangana,Hyderabad,Mobile App,Express,1,COD,Cancelled,8223.36,,,
O00334,20/11/2025,C0038,P029,4,15138,20,48441.6,41600.87,North,Karnataka,Bengaluru,Marketplace,Same Day,4,Card,Cancelled,6840.73,,,
O00335,21/07/2025,C0379,P020,2,39626,0,79252,68116.27,North,Telangana,Hyderabad,Marketplace,Standard,1,Net Banking,Delivered,11135.73,,,
O00336,23/01/2025,C0376,P014,5,45738,20,182952,166260.48,South,Karnataka,Bengaluru,Marketplace,Express,1,Card,Delivered,16691.52,,,
O00337,26/02/2025,C0233,P007,2,763,35,1068.2,1264.69,North,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,-196.49,,,
O00338,18/08/2025,C0230,P006,3,27090,20,65016,75581.49,East,Maharashtra,Mumbai,Marketplace,Express,5,COD,Cancelled,-10565.49,,,
O00339,6/5/2025,C0139,P049,1,46291,10,41661.9,43668.03,South,Maharashtra,Mumbai,Marketplace,Same Day,5,COD,Cancelled,-2006.13,,,
O00340,12/22/2025,C0021,P002,1,33695,15,28640.75,22614.72,North,Maharashtra,Pune,Website,Express,5,Card,Delivered,6026.03,,,
O00341,10/3/2025,C0325,P027,1,13308,30,9315.6,9598.3,North,Telangana,Hyderabad,Mobile App,Same Day,4,Net Banking,Delivered,-282.7,,,
O00342,9/8/2025,C0269,P039,3,35582,-5,106746,79843.01,East,Karnataka,Bengaluru,Website,Express,7,UPI,Delivered,26902.99,,,
O00343,8/22/2025,Unknown,P011,2,17879,5,33970.1,27148.65,South,Maharashtra,Mumbai,Mobile App,Same Day,6,Card,Cancelled,6821.45,,,
O00344,10/26/2025,C0020,P002,2,29468,10,53042.4,48188.67,East,Telangana,Hyderabad,Marketplace,Standard,2,Card,Delivered,4853.73,,,
O00345,12/12/2025,C0049,P043,3,49640,25,111690,111587.34,West,Telangana,Hyderabad,Marketplace,Standard,5,UPI,Cancelled,102.66,,,
O00346,2/4/2025,C0291,P032,2,10184,0,20368,17963.2,South,Maharashtra,Pune,Website,Same Day,7,COD,Delivered,2404.8,,,
O00347,8/18/2025,C0290,P020,1,8639,0,8639,5774.43,West,Karnataka,Bengaluru,Website,Express,6,Card,Delivered,2864.57,,,
O00348,8/22/2025,C0350,P046,1,49202,0,49202,34646.66,West,Telangana,Hyderabad,Website,Standard,1,COD,Delivered,14555.34,,,
